,c_name,d_name,cdr_hat,cdr_all,cluster,c_cluster,d_cluster
1252,c2_28,d0_3,0.176213,0.172008 & 0.180418,0 & 1,1,0
1253,c2_28,d0_4,0.153777,0.186786 & 0.120768,0 & 1,1,0
1254,c2_28,d0_5,0.147665,0.153275 & 0.142055,0 & 1,1,0
1255,c2_28,d0_6,0.1056415,0.121818 & 0.089465,0 & 1,1,0
1256,c2_28,d0_7,0.164604,0.219589 & 0.109619,0 & 1,1,0
1257,c2_28,d0_8,0.111026,0.093063 & 0.128989,0 & 1,1,0
1258,c2_28,d0_9,0.0440345,0.070585 & 0.017484,0 & 1,1,0
1259,c2_28,d0_10,0.11886000000000001,0.182795 & 0.054925,0 & 1,1,0
1260,c1_29,d1_1,0.999999,0.999999,2,1 & 2,2
1261,c1_29,d1_2,0.999988,0.999988,2,1 & 2,2
1262,c1_29,d1_3,0.999499,0.999499,2,1 & 2,2
1263,c1_29,d1_4,0.999948,0.999948,2,1 & 2,2
1264,c1_29,d1_5,0.999922,0.999922,2,1 & 2,2
1265,c1_29,d1_6,0.999984,0.999984,2,1 & 2,2
1266,c1_29,d1_7,0.999968,0.999968,2,1 & 2,2
1267,c1_29,d1_8,0.999986,0.999986,2,1 & 2,2
1268,c1_29,d1_9,0.999969,0.999969,2,1 & 2,2
1269,c1_29,d1_10,0.999499,0.999499,2,1 & 2,2
1270,c1_29,d2_1,0.99257,0.99257,1,1 & 2,1
1271,c1_29,d2_2,0.999891,0.999891,1,1 & 2,1
1272,c1_29,d2_3,0.999846,0.999846,1,1 & 2,1
1273,c1_29,d2_4,0.996418,0.996418,1,1 & 2,1
1274,c1_29,d2_5,0.999341,0.999341,1,1 & 2,1
1275,c1_29,d2_6,0.999724,0.999724,1,1 & 2,1
1276,c1_29,d2_7,0.999899,0.999899,1,1 & 2,1
1277,c1_29,d2_8,0.987094,0.987094,1,1 & 2,1
1278,c1_29,d2_9,0.999093,0.999093,1,1 & 2,1
1279,c1_29,d2_10,0.998814,0.998814,1,1 & 2,1
1280,c1_29,d0_1,0.05217233333333334,0.119122 & 0.037382 & 1.3e-05,0 & 1 & 2,1 & 2,0
1281,c1_29,d0_2,0.126558,0.138426 & 0.105003 & 0.136245,0 & 1 & 2,1 & 2,0
1282,c1_29,d0_3,0.12737566666666666,0.168983 & 0.195762 & 0.017382,0 & 1 & 2,1 & 2,0
1283,c1_29,d0_4,0.10039466666666667,0.18356 & 0.117589 & 3.5e-05,0 & 1 & 2,1 & 2,0
1284,c1_29,d0_5,0.12777266666666665,0.15052 & 0.154751 & 0.078047,0 & 1 & 2,1 & 2,0
1285,c1_29,d0_6,0.07267066666666666,0.119549 & 0.097998 & 0.000465,0 & 1 & 2,1 & 2,0
1286,c1_29,d0_7,0.17085566666666666,0.215946 & 0.106698 & 0.189923,0 & 1 & 2,1 & 2,0
1287,c1_29,d0_8,0.087467,0.091274 & 0.140709 & 0.030418,0 & 1 & 2,1 & 2,0
1288,c1_29,d0_9,0.029242999999999995,0.068827 & 0.018893 & 9e-06,0 & 1 & 2,1 & 2,0
1289,c1_29,d0_10,0.11751966666666668,0.179623 & 0.143233 & 0.029703,0 & 1 & 2,1 & 2,0
1290,c2_32,d1_1,0.0002065,0.000413 & 0.0,1 & 2,1,2
1291,c2_32,d1_2,0.015623,0.031235 & 1.1e-05,1 & 2,1,2
1292,c2_32,d1_3,0.01803,0.03606 & 0.0,1 & 2,1,2
1293,c2_32,d1_4,0.0004215,0.000843 & 0.0,1 & 2,1,2
1294,c2_32,d1_5,0.002554,0.005108 & 0.0,1 & 2,1,2
1295,c2_32,d1_6,0.0018435,0.003687 & 0.0,1 & 2,1,2
1296,c2_32,d1_7,8.7e-05,0.000174 & 0.0,1 & 2,1,2
1297,c2_32,d1_8,7e-06,1.4e-05 & 0.0,1 & 2,1,2
1298,c2_32,d1_9,0.0004675,0.000935 & 0.0,1 & 2,1,2
1299,c2_32,d1_10,0.0001715,0.000343 & 0.0,1 & 2,1,2
1300,c2_32,d2_1,0.886428,0.886428,1,1,1
1301,c2_32,d2_2,0.939117,0.939117,1,1,1
1302,c2_32,d2_3,0.817304,0.817304,1,1,1
1303,c2_32,d2_4,0.97968,0.97968,1,1,1
1304,c2_32,d2_5,0.955117,0.955117,1,1,1
1305,c2_32,d2_6,0.998525,0.998525,1,1,1
1306,c2_32,d2_7,0.065047,0.065047,1,1,1
1307,c2_32,d2_8,0.955472,0.955472,1,1,1
1308,c2_32,d2_9,0.805529,0.805529,1,1,1
1309,c2_32,d2_10,0.994618,0.994618,1,1,1
1310,c2_32,d0_1,0.0625185,0.124598 & 0.000439,0 & 1,1,0
1311,c2_32,d0_2,0.072984,0.144644 & 0.001324,0 & 1,1,0
1312,c2_32,d0_3,0.150376,0.176293 & 0.124459,0 & 1,1,0
1313,c2_32,d0_4,0.0966595,0.191354 & 0.001965,0 & 1,1,0
1314,c2_32,d0_5,0.082406,0.157182 & 0.00763,0 & 1,1,0
1315,c2_32,d0_6,0.0737795,0.125042 & 0.022517,0 & 1,1,0
1316,c2_32,d0_7,0.1131375,0.224737 & 0.001538,0 & 1,1,0
1317,c2_32,d0_8,0.050883,0.095608 & 0.006158,0 & 1,1,0
1318,c2_32,d0_9,0.035598,0.070978 & 0.000218,0 & 1,1,0
1319,c2_32,d0_10,0.0938935,0.187288 & 0.000499,0 & 1,1,0
1320,c2_35,d1_1,0.405825,0.810757 & 0.000893,1 & 2,1,2
1321,c2_35,d1_2,0.9001205,0.967344 & 0.832897,1 & 2,1,2
1322,c2_35,d1_3,0.474113,0.900766 & 0.04746,1 & 2,1,2
1323,c2_35,d1_4,0.316145,0.627474 & 0.004816,1 & 2,1,2
1324,c2_35,d1_5,0.4343375,0.846362 & 0.022313,1 & 2,1,2
1325,c2_35,d1_6,0.482642,0.947203 & 0.018081,1 & 2,1,2
1326,c2_35,d1_7,0.1986285,0.397087 & 0.00017,1 & 2,1,2
1327,c2_35,d1_8,0.10204650000000001,0.203969 & 0.000124,1 & 2,1,2
1328,c2_35,d1_9,0.382255,0.764467 & 4.3e-05,1 & 2,1,2
1329,c2_35,d1_10,0.2695905,0.539108 & 7.3e-05,1 & 2,1,2
1330,c2_35,d2_1,0.994882,0.994882,1,1,1
1331,c2_35,d2_2,0.999116,0.999116,1,1,1
1332,c2_35,d2_3,0.99288,0.99288,1,1,1
1333,c2_35,d2_4,0.998905,0.998905,1,1,1
1334,c2_35,d2_5,0.997084,0.997084,1,1,1
1335,c2_35,d2_6,0.999916,0.999916,1,1,1
1336,c2_35,d2_7,0.998631,0.998631,1,1,1
1337,c2_35,d2_8,0.99603,0.99603,1,1,1
1338,c2_35,d2_9,0.997616,0.997616,1,1,1
1339,c2_35,d2_10,0.999231,0.999231,1,1,1
1340,c2_35,d0_1,0.04334,0.028526 & 0.058154,0 & 1,1,0
1341,c2_35,d0_2,0.099047,0.040881 & 0.157213,0 & 1,1,0
1342,c2_35,d0_3,0.13117800000000002,0.023194 & 0.239162,0 & 1,1,0
1343,c2_35,d0_4,0.1024385,0.02945 & 0.175427,0 & 1,1,0
1344,c2_35,d0_5,0.113958,0.036695 & 0.191221,0 & 1,1,0
1345,c2_35,d0_6,0.0767285,0.030417 & 0.12304,0 & 1,1,0
1346,c2_35,d0_7,0.104626,0.049101 & 0.160151,0 & 1,1,0
1347,c2_35,d0_8,0.0982385,0.021924 & 0.174553,0 & 1,1,0
1348,c2_35,d0_9,0.021403,0.013097 & 0.029709,0 & 1,1,0
1349,c2_35,d0_10,0.09923499999999999,0.049416 & 0.149054,0 & 1,1,0
1350,c2_19,d1_1,0.492136,0.984272 & 0.0,1 & 2,1,2
1351,c2_19,d1_2,0.49618700000000004,0.992322 & 5.2e-05,1 & 2,1,2
1352,c2_19,d1_3,0.487902,0.975372 & 0.000432,1 & 2,1,2
1353,c2_19,d1_4,0.4871625,0.974325 & 0.0,1 & 2,1,2
1354,c2_19,d1_5,0.484254,0.968504 & 4e-06,1 & 2,1,2
1355,c2_19,d1_6,0.49749299999999996,0.994984 & 2e-06,1 & 2,1,2
1356,c2_19,d1_7,0.4009505,0.801901 & 0.0,1 & 2,1,2
1357,c2_19,d1_8,0.4792265,0.958452 & 1e-06,1 & 2,1,2
1358,c2_19,d1_9,0.49455950000000004,0.989102 & 1.7e-05,1 & 2,1,2
1359,c2_19,d1_10,0.48224100000000003,0.964481 & 1e-06,1 & 2,1,2
1360,c2_19,d2_1,0.995698,0.995698,1,1,1
1361,c2_19,d2_2,0.999727,0.999727,1,1,1
1362,c2_19,d2_3,0.997851,0.997851,1,1,1
1363,c2_19,d2_4,0.998374,0.998374,1,1,1
1364,c2_19,d2_5,0.995239,0.995239,1,1,1
1365,c2_19,d2_6,0.999861,0.999861,1,1,1
1366,c2_19,d2_7,0.99991,0.99991,1,1,1
1367,c2_19,d2_8,0.996664,0.996664,1,1,1
1368,c2_19,d2_9,0.998233,0.998233,1,1,1
1369,c2_19,d2_10,0.998332,0.998332,1,1,1
1370,c2_19,d0_1,0.13407750000000002,0.086391 & 0.181764,0 & 1,1,0
1371,c2_19,d0_2,0.175041,0.100999 & 0.249083,0 & 1,1,0
1372,c2_19,d0_3,0.2041305,0.124488 & 0.283773,0 & 1,1,0
1373,c2_19,d0_4,0.19718449999999998,0.135854 & 0.258515,0 & 1,1,0
1374,c2_19,d0_5,0.16991499999999998,0.110241 & 0.229589,0 & 1,1,0
1375,c2_19,d0_6,0.11849099999999999,0.086712 & 0.15027,0 & 1,1,0
1376,c2_19,d0_7,0.20995950000000002,0.161488 & 0.258431,0 & 1,1,0
1377,c2_19,d0_8,0.1380355,0.065624 & 0.210447,0 & 1,1,0
1378,c2_19,d0_9,0.107101,0.049065 & 0.165137,0 & 1,1,0
1379,c2_19,d0_10,0.2586125,0.132773 & 0.384452,0 & 1,1,0
1380,c1_6,d1_1,0.999998,0.999998,2,1 & 2,2
1381,c1_6,d1_2,0.999996,0.999996,2,1 & 2,2
1382,c1_6,d1_3,0.998818,0.998818,2,1 & 2,2
1383,c1_6,d1_4,0.99998,0.99998,2,1 & 2,2
1384,c1_6,d1_5,0.999942,0.999942,2,1 & 2,2
1385,c1_6,d1_6,0.999993,0.999993,2,1 & 2,2
1386,c1_6,d1_7,0.999976,0.999976,2,1 & 2,2
1387,c1_6,d1_8,0.999995,0.999995,2,1 & 2,2
1388,c1_6,d1_9,0.999909,0.999909,2,1 & 2,2
1389,c1_6,d1_10,0.999318,0.999318,2,1 & 2,2
1390,c1_6,d2_1,0.969903,0.969903,1,1 & 2,1
1391,c1_6,d2_2,0.999549,0.999549,1,1 & 2,1
1392,c1_6,d2_3,0.999541,0.999541,1,1 & 2,1
1393,c1_6,d2_4,0.977228,0.977228,1,1 & 2,1
1394,c1_6,d2_5,0.997273,0.997273,1,1 & 2,1
1395,c1_6,d2_6,0.998214,0.998214,1,1 & 2,1
1396,c1_6,d2_7,0.998972,0.998972,1,1 & 2,1
1397,c1_6,d2_8,0.921865,0.921865,1,1 & 2,1
1398,c1_6,d2_9,0.996252,0.996252,1,1 & 2,1
1399,c1_6,d2_10,0.992364,0.992364,1,1 & 2,1
1400,c1_6,d0_1,0.0037070000000000002,0.0 & 0.011117 & 4e-06,0 & 1 & 2,1 & 2,0
1401,c1_6,d0_2,0.028372333333333333,1e-06 & 0.032847 & 0.052269,0 & 1 & 2,1 & 2,0
1402,c1_6,d0_3,0.05907266666666666,0.0 & 0.148114 & 0.029104,0 & 1 & 2,1 & 2,0
1403,c1_6,d0_4,0.016004,0.0 & 0.048003 & 9e-06,0 & 1 & 2,1 & 2,0
1404,c1_6,d0_5,0.048132666666666664,0.0 & 0.11565 & 0.028748,0 & 1 & 2,1 & 2,0
1405,c1_6,d0_6,0.024052666666666667,0.0 & 0.072015 & 0.000143,0 & 1 & 2,1 & 2,0
1406,c1_6,d0_7,0.047046000000000004,0.0 & 0.037961 & 0.103177,0 & 1 & 2,1 & 2,0
1407,c1_6,d0_8,0.038522,0.0 & 0.104716 & 0.01085,0 & 1 & 2,1 & 2,0
1408,c1_6,d0_9,0.0018486666666666669,0.0 & 0.005544 & 2e-06,0 & 1 & 2,1 & 2,0
1409,c1_6,d0_10,0.024102666666666665,0.0 & 0.061718 & 0.01059,0 & 1 & 2,1 & 2,0
1410,c0_3,d1_1,0.0197685,0.038306 & 0.001231,0 & 2,0,2
1411,c0_3,d1_2,0.0174565,0.021457 & 0.013456,0 & 2,0,2
1412,c0_3,d1_3,0.009578,0.016505 & 0.002651,0 & 2,0,2
1413,c0_3,d1_4,0.002485,0.004304 & 0.000666,0 & 2,0,2
1414,c0_3,d1_5,0.002668,0.000522 & 0.004814,0 & 2,0,2
1415,c0_3,d1_6,0.052934999999999996,0.098369 & 0.007501,0 & 2,0,2
1416,c0_3,d1_7,0.020614,0.040871 & 0.000357,0 & 2,0,2
1417,c0_3,d1_8,0.041807,0.081173 & 0.002441,0 & 2,0,2
1418,c0_3,d1_9,0.0361045,0.066177 & 0.006032,0 & 2,0,2
1419,c0_3,d1_10,0.0884915,0.176233 & 0.00075,0 & 2,0,2
1420,c0_3,d2_1,0.189681,0.108814 & 0.270548,0 & 1,0,1
1421,c0_3,d2_2,0.126974,0.138177 & 0.115771,0 & 1,0,1
1422,c0_3,d2_3,0.0102205,0.007129 & 0.013312,0 & 1,0,1
1423,c0_3,d2_4,0.056377000000000003,0.025786 & 0.086968,0 & 1,0,1
1424,c0_3,d2_5,0.031638,0.019918 & 0.043358,0 & 1,0,1
1425,c0_3,d2_6,0.110052,0.141458 & 0.078646,0 & 1,0,1
1426,c0_3,d2_7,0.373861,0.178731 & 0.568991,0 & 1,0,1
1427,c0_3,d2_8,0.1287895,0.070797 & 0.186782,0 & 1,0,1
1428,c0_3,d2_9,0.0924785,0.019541 & 0.165416,0 & 1,0,1
1429,c0_3,d2_10,0.0318575,0.033972 & 0.029743,0 & 1,0,1
1430,c0_3,d0_1,0.862598,0.862598,0,0,0
1431,c0_3,d0_2,0.954839,0.954839,0,0,0
1432,c0_3,d0_3,0.677541,0.677541,0,0,0
1433,c0_3,d0_4,0.75094,0.75094,0,0,0
1434,c0_3,d0_5,0.781022,0.781022,0,0,0
1435,c0_3,d0_6,0.875909,0.875909,0,0,0
1436,c0_3,d0_7,0.808789,0.808789,0,0,0
1437,c0_3,d0_8,0.854518,0.854518,0,0,0
1438,c0_3,d0_9,0.642841,0.642841,0,0,0
1439,c0_3,d0_10,0.863977,0.863977,0,0,0
1440,c0_8,d1_1,0.011391,0.022782 & 0.0,0 & 2,0,2
1441,c0_8,d1_2,0.0110635,0.022127 & 0.0,0 & 2,0,2
1442,c0_8,d1_3,0.008478,0.016956 & 0.0,0 & 2,0,2
1443,c0_8,d1_4,0.0022115,0.004423 & 0.0,0 & 2,0,2
1444,c0_8,d1_5,0.000268,0.000536 & 0.0,0 & 2,0,2
1445,c0_8,d1_6,0.0296275,0.059255 & 0.0,0 & 2,0,2
1446,c0_8,d1_7,0.013552,0.027104 & 0.0,0 & 2,0,2
1447,c0_8,d1_8,0.0416715,0.083343 & 0.0,0 & 2,0,2
1448,c0_8,d1_9,0.0282825,0.056565 & 0.0,0 & 2,0,2
1449,c0_8,d1_10,0.065609,0.131218 & 0.0,0 & 2,0,2
1450,c0_8,d2_1,0.045741,0.084755 & 0.006727,0 & 1,0,1
1451,c0_8,d2_2,0.044134,0.085672 & 0.002596,0 & 1,0,1
1452,c0_8,d2_3,0.0029505,0.005375 & 0.000526,0 & 1,0,1
1453,c0_8,d2_4,0.010569,0.015255 & 0.005883,0 & 1,0,1
1454,c0_8,d2_5,0.010963,0.020461 & 0.001465,0 & 1,0,1
1455,c0_8,d2_6,0.0796055,0.088857 & 0.070354,0 & 1,0,1
1456,c0_8,d2_7,0.055601,0.111149 & 5.3e-05,0 & 1,0,1
1457,c0_8,d2_8,0.024756,0.0432 & 0.006312,0 & 1,0,1
1458,c0_8,d2_9,0.006347,0.011637 & 0.001057,0 & 1,0,1
1459,c0_8,d2_10,0.1475145,0.023719 & 0.27131,0 & 1,0,1
1460,c0_8,d0_1,0.996157,0.996157,0,0,0
1461,c0_8,d0_2,0.998856,0.998856,0,0,0
1462,c0_8,d0_3,0.988606,0.988606,0,0,0
1463,c0_8,d0_4,0.992032,0.992032,0,0,0
1464,c0_8,d0_5,0.993256,0.993256,0,0,0
1465,c0_8,d0_6,0.996581,0.996581,0,0,0
1466,c0_8,d0_7,0.993584,0.993584,0,0,0
1467,c0_8,d0_8,0.995894,0.995894,0,0,0
1468,c0_8,d0_9,0.986723,0.986723,0,0,0
1469,c0_8,d0_10,0.996202,0.996202,0,0,0
1470,c2_15,d1_1,0.4273615,0.854723 & 0.0,1 & 2,1,2
1471,c2_15,d1_2,0.4964855,0.992878 & 9.3e-05,1 & 2,1,2
1472,c2_15,d1_3,0.48915200000000003,0.978296 & 8e-06,1 & 2,1,2
1473,c2_15,d1_4,0.399726,0.799452 & 0.0,1 & 2,1,2
1474,c2_15,d1_5,0.4640775,0.928155 & 0.0,1 & 2,1,2
1475,c2_15,d1_6,0.4956175,0.991234 & 1e-06,1 & 2,1,2
1476,c2_15,d1_7,0.2501605,0.500321 & 0.0,1 & 2,1,2
1477,c2_15,d1_8,0.1887485,0.377497 & 0.0,1 & 2,1,2
1478,c2_15,d1_9,0.442406,0.884812 & 0.0,1 & 2,1,2
1479,c2_15,d1_10,0.367314,0.734628 & 0.0,1 & 2,1,2
1480,c2_15,d2_1,0.998945,0.998945,1,1,1
1481,c2_15,d2_2,0.99995,0.99995,1,1,1
1482,c2_15,d2_3,0.99966,0.99966,1,1,1
1483,c2_15,d2_4,0.999735,0.999735,1,1,1
1484,c2_15,d2_5,0.999246,0.999246,1,1,1
1485,c2_15,d2_6,0.999977,0.999977,1,1,1
1486,c2_15,d2_7,0.999861,0.999861,1,1,1
1487,c2_15,d2_8,0.999182,0.999182,1,1,1
1488,c2_15,d2_9,0.999581,0.999581,1,1,1
1489,c2_15,d2_10,0.999728,0.999728,1,1,1
1490,c2_15,d0_1,0.0080545,0.000308 & 0.015801,0 & 1,1,0
1491,c2_15,d0_2,0.0236325,0.001006 & 0.046259,0 & 1,1,0
1492,c2_15,d0_3,0.11635649999999999,7e-05 & 0.232643,0 & 1,1,0
1493,c2_15,d0_4,0.033639999999999996,8.1e-05 & 0.067199,0 & 1,1,0
1494,c2_15,d0_5,0.0930335,0.000193 & 0.185874,0 & 1,1,0
1495,c2_15,d0_6,0.059633,0.000378 & 0.118888,0 & 1,1,0
1496,c2_15,d0_7,0.0267495,0.000152 & 0.053347,0 & 1,1,0
1497,c2_15,d0_8,0.0732515,0.000364 & 0.146139,0 & 1,1,0
1498,c2_15,d0_9,0.0040035,7e-05 & 0.007937,0 & 1,1,0
1499,c2_15,d0_10,0.0195895,0.000323 & 0.038856,0 & 1,1,0
1500,c2_1,d1_1,0.455728,0.91142 & 3.6e-05,1 & 2,1,2
1501,c2_1,d1_2,0.7619024999999999,0.971039 & 0.552766,1 & 2,1,2
1502,c2_1,d1_3,0.46147900000000003,0.921918 & 0.00104,1 & 2,1,2
1503,c2_1,d1_4,0.39016049999999997,0.779689 & 0.000632,1 & 2,1,2
1504,c2_1,d1_5,0.44702149999999996,0.893264 & 0.000779,1 & 2,1,2
1505,c2_1,d1_6,0.4950415,0.989168 & 0.000915,1 & 2,1,2
1506,c2_1,d1_7,0.38877900000000004,0.777549 & 9e-06,1 & 2,1,2
1507,c2_1,d1_8,0.362315,0.724608 & 2.2e-05,1 & 2,1,2
1508,c2_1,d1_9,0.3966865,0.793371 & 2e-06,1 & 2,1,2
1509,c2_1,d1_10,0.422867,0.845731 & 3e-06,1 & 2,1,2
1510,c2_1,d2_1,0.656352,0.656352,1,1,1
1511,c2_1,d2_2,0.977204,0.977204,1,1,1
1512,c2_1,d2_3,0.970564,0.970564,1,1,1
1513,c2_1,d2_4,0.711404,0.711404,1,1,1
1514,c2_1,d2_5,0.903477,0.903477,1,1,1
1515,c2_1,d2_6,0.96969,0.96969,1,1,1
1516,c2_1,d2_7,0.966265,0.966265,1,1,1
1517,c2_1,d2_8,0.495792,0.495792,1,1,1
1518,c2_1,d2_9,0.859496,0.859496,1,1,1
1519,c2_1,d2_10,0.857773,0.857773,1,1,1
1520,c2_1,d0_1,0.0577725,0.103309 & 0.012236,0 & 1,1,0
1521,c2_1,d0_2,0.078238,0.120401 & 0.036075,0 & 1,1,0
1522,c2_1,d0_3,0.18088549999999998,0.147661 & 0.21411,0 & 1,1,0
1523,c2_1,d0_4,0.1066965,0.160754 & 0.052639,0 & 1,1,0
1524,c2_1,d0_5,0.138384,0.13116 & 0.145608,0 & 1,1,0
1525,c2_1,d0_6,0.1060525,0.103686 & 0.108419,0 & 1,1,0
1526,c2_1,d0_7,0.1158615,0.190053 & 0.04167,0 & 1,1,0
1527,c2_1,d0_8,0.0952355,0.078827 & 0.111644,0 & 1,1,0
1528,c2_1,d0_9,0.0328335,0.059562 & 0.006105,0 & 1,1,0
1529,c2_1,d0_10,0.094637,0.157212 & 0.032062,0 & 1,1,0
1530,c1_35,d1_1,0.999998,0.999998,2,1 & 2,2
1531,c1_35,d1_2,0.99999,0.99999,2,1 & 2,2
1532,c1_35,d1_3,0.999594,0.999594,2,1 & 2,2
1533,c1_35,d1_4,0.999417,0.999417,2,1 & 2,2
1534,c1_35,d1_5,0.999913,0.999913,2,1 & 2,2
1535,c1_35,d1_6,0.999947,0.999947,2,1 & 2,2
1536,c1_35,d1_7,0.999898,0.999898,2,1 & 2,2
1537,c1_35,d1_8,0.999888,0.999888,2,1 & 2,2
1538,c1_35,d1_9,0.999956,0.999956,2,1 & 2,2
1539,c1_35,d1_10,0.999352,0.999352,2,1 & 2,2
1540,c1_35,d2_1,0.987241,0.987241,1,1 & 2,1
1541,c1_35,d2_2,0.999812,0.999812,1,1 & 2,1
1542,c1_35,d2_3,0.999495,0.999495,1,1 & 2,1
1543,c1_35,d2_4,0.993386,0.993386,1,1 & 2,1
1544,c1_35,d2_5,0.998863,0.998863,1,1 & 2,1
1545,c1_35,d2_6,0.999489,0.999489,1,1 & 2,1
1546,c1_35,d2_7,0.99992,0.99992,1,1 & 2,1
1547,c1_35,d2_8,0.976355,0.976355,1,1 & 2,1
1548,c1_35,d2_9,0.998436,0.998436,1,1 & 2,1
1549,c1_35,d2_10,0.99681,0.99681,1,1 & 2,1
1550,c1_35,d0_1,0.083804,0.116787 & 0.134531 & 9.4e-05,0 & 1 & 2,1 & 2,0
1551,c1_35,d0_2,0.191105,0.135772 & 0.19258 & 0.244963,0 & 1 & 2,1 & 2,0
1552,c1_35,d0_3,0.15342333333333333,0.165856 & 0.221725 & 0.072689,0 & 1 & 2,1 & 2,0
1553,c1_35,d0_4,0.12697333333333335,0.180221 & 0.200444 & 0.000255,0 & 1 & 2,1 & 2,0
1554,c1_35,d0_5,0.18243099999999998,0.147674 & 0.176469 & 0.22315,0 & 1 & 2,1 & 2,0
1555,c1_35,d0_6,0.07709666666666666,0.117208 & 0.112815 & 0.001267,0 & 1 & 2,1 & 2,0
1556,c1_35,d0_7,0.2187663333333333,0.212172 & 0.200374 & 0.243753,0 & 1 & 2,1 & 2,0
1557,c1_35,d0_8,0.115491,0.08943 & 0.160832 & 0.096211,0 & 1 & 2,1 & 2,0
1558,c1_35,d0_9,0.047420666666666667,0.067764 & 0.074434 & 6.4e-05,0 & 1 & 2,1 & 2,0
1559,c1_35,d0_10,0.21864000000000003,0.17634 & 0.386049 & 0.093531,0 & 1 & 2,1 & 2,0
1560,c0_20,d1_1,0.000726,0.001452 & 0.0,0 & 2,0,2
1561,c0_20,d1_2,0.000713,0.001424 & 2e-06,0 & 2,0,2
1562,c0_20,d1_3,0.000827,0.001654 & 0.0,0 & 2,0,2
1563,c0_20,d1_4,0.0002135,0.000427 & 0.0,0 & 2,0,2
1564,c0_20,d1_5,2.6e-05,5.2e-05 & 0.0,0 & 2,0,2
1565,c0_20,d1_6,0.002097,0.004194 & 0.0,0 & 2,0,2
1566,c0_20,d1_7,0.0009045,0.001809 & 0.0,0 & 2,0,2
1567,c0_20,d1_8,0.003353,0.006706 & 0.0,0 & 2,0,2
1568,c0_20,d1_9,0.002056,0.004112 & 0.0,0 & 2,0,2
1569,c0_20,d1_10,0.0053145,0.010629 & 0.0,0 & 2,0,2
1570,c0_20,d2_1,0.0032040000000000003,0.006405 & 3e-06,0 & 1,0,1
1571,c0_20,d2_2,0.0029070000000000003,0.005811 & 3e-06,0 & 1,0,1
1572,c0_20,d2_3,0.0001685,0.000337 & 0.0,0 & 1,0,1
1573,c0_20,d2_4,0.00048300000000000003,0.000965 & 1e-06,0 & 1,0,1
1574,c0_20,d2_5,0.000666,0.001329 & 3e-06,0 & 1,0,1
1575,c0_20,d2_6,0.002992,0.005979 & 5e-06,0 & 1,0,1
1576,c0_20,d2_7,0.0043225,0.008645 & 0.0,0 & 1,0,1
1577,c0_20,d2_8,0.0013850000000000002,0.002769 & 1e-06,0 & 1,0,1
1578,c0_20,d2_9,0.000364,0.000727 & 1e-06,0 & 1,0,1
1579,c0_20,d2_10,0.000762,0.001513 & 1.1e-05,0 & 1,0,1
1580,c0_20,d0_1,0.997849,0.997849,0,0,0
1581,c0_20,d0_2,0.999352,0.999352,0,0,0
1582,c0_20,d0_3,0.991805,0.991805,0,0,0
1583,c0_20,d0_4,0.993674,0.993674,0,0,0
1584,c0_20,d0_5,0.995776,0.995776,0,0,0
1585,c0_20,d0_6,0.998086,0.998086,0,0,0
1586,c0_20,d0_7,0.994471,0.994471,0,0,0
1587,c0_20,d0_8,0.997701,0.997701,0,0,0
1588,c0_20,d0_9,0.992536,0.992536,0,0,0
1589,c0_20,d0_10,0.997066,0.997066,0,0,0
1590,c1_8,d1_1,0.999657,0.999657,2,1 & 2,2
1591,c1_8,d1_2,0.999654,0.999654,2,1 & 2,2
1592,c1_8,d1_3,0.678611,0.678611,2,1 & 2,2
1593,c1_8,d1_4,0.998538,0.998538,2,1 & 2,2
1594,c1_8,d1_5,0.981585,0.981585,2,1 & 2,2
1595,c1_8,d1_6,0.999486,0.999486,2,1 & 2,2
1596,c1_8,d1_7,0.995736,0.995736,2,1 & 2,2
1597,c1_8,d1_8,0.999887,0.999887,2,1 & 2,2
1598,c1_8,d1_9,0.991159,0.991159,2,1 & 2,2
1599,c1_8,d1_10,0.909643,0.909643,2,1 & 2,2
1600,c1_8,d2_1,0.984444,0.984444,1,1 & 2,1
1601,c1_8,d2_2,0.999695,0.999695,1,1 & 2,1
1602,c1_8,d2_3,0.999749,0.999749,1,1 & 2,1
1603,c1_8,d2_4,0.996645,0.996645,1,1 & 2,1
1604,c1_8,d2_5,0.998154,0.998154,1,1 & 2,1
1605,c1_8,d2_6,0.999742,0.999742,1,1 & 2,1
1606,c1_8,d2_7,0.99933,0.99933,1,1 & 2,1
1607,c1_8,d2_8,0.987906,0.987906,1,1 & 2,1
1608,c1_8,d2_9,0.997462,0.997462,1,1 & 2,1
1609,c1_8,d2_10,0.99889,0.99889,1,1 & 2,1
1610,c1_8,d0_1,0.004789333333333334,0.001686 & 0.012682 & 0.0,0 & 1 & 2,1 & 2,0
1611,c1_8,d0_2,0.028085333333333334,0.004001 & 0.037357 & 0.042898,0 & 1 & 2,1 & 2,0
1612,c1_8,d0_3,0.054662999999999996,0.000409 & 0.160676 & 0.002904,0 & 1 & 2,1 & 2,0
1613,c1_8,d0_4,0.018330333333333334,0.000512 & 0.054477 & 2e-06,0 & 1 & 2,1 & 2,0
1614,c1_8,d0_5,0.04537966666666667,0.001054 & 0.125866 & 0.009219,0 & 1 & 2,1 & 2,0
1615,c1_8,d0_6,0.026944,0.002069 & 0.07872 & 4.3e-05,0 & 1 & 2,1 & 2,0
